y,x1,x2,x3,x4,x5,x6,
-1.116,0.061142,-0.090792,-0.0059545,-0.33309,-0.036197,0.083031,
1.3449,0.070842,-0.17596,-0.023612,0.12506,0.0080466,0.081896,
-0.085285,0.027391,-0.22163,-0.034257,-0.39112,-0.07533,0.99159,
-1.0889,-0.011491,-0.17713,0.012719,0.26152,0.22082,-0.77368,
-0.43718,0.034124,-0.036822,-0.03075,0.17429,0.11225,0.15332,
-0.65266,-0.1149,0.45244,-0.0060303,0.33933,0.13121,-0.22428,
-1.6221,0.11485,0.18402,-0.076894,-0.12896,-0.022656,-0.58565,
0.48313,-0.044275,0.080083,0.026612,0.16318,0.067523,0.049809,
0.22709,0.031558,-0.22846,-0.03971,-0.1062,-0.042833,0.72534,
-1.5815,-0.023973,0.52601,-0.072263,-0.24906,0.029295,-0.52939,
0.24732,0.041035,-0.27116,0.04799,0.11137,0.035835,-0.49651,
-0.48347,0.051154,-0.67646,0.012707,-0.015636,0.10532,-0.5135,
-1.7704,0.082773,-0.056518,-0.018205,-0.086594,-0.06066,-0.3998,
0.24065,-0.15489,0.14723,-0.057029,-0.29485,-0.008545,0.38192,
0.022773,-0.11483,0.40963,-0.053552,-0.4095,0.01071,0.3534,
-1.2143,0.07081,-0.34521,0.023586,-0.11521,-0.087274,-0.090839,
-0.08218,0.038338,-0.5086,0.084621,-0.080748,-0.037051,-0.24722,
-1.5015,0.019574,-0.12145,-0.021296,0.15528,-0.014326,-0.17707,
-0.057151,0.098939,-0.44003,0.048288,0.095968,-0.02259,-0.30038,
2.2692,-0.0054671,-0.21953,0.066484,0.22695,-0.016795,0.71774,
0.3818,-0.15782,-0.002388,0.040583,0.22118,0.18542,-0.10489,
2.056,0.047971,-0.12303,0.1036,0.19966,-0.038289,0.43561,
-1.2663,-0.02308,-0.045939,-0.049648,0.20929,0.029379,-0.23749,
-1.9255,-0.047655,-0.48865,0.013717,0.10331,0.17128,-0.86909,
2.0069,-0.033532,0.043196,0.017409,0.012548,-0.047657,1.1933,
-0.55795,0.059414,0.065497,-0.0098438,-0.17949,-0.027183,0.20291,
-0.41102,0.024652,0.078434,-0.043955,-0.42438,-0.0071419,0.99753,
0.43347,0.015938,-0.42457,0.12072,-0.088871,0.028088,0.0068349,
-0.27355,-0.037034,0.12463,-0.011047,-0.21774,-0.040235,0.51278,
1.5502,0.013645,0.055782,0.05039,0.17654,0.15987,-0.72854,
-1.9619,0.046787,-0.013127,0.080044,0.46512,0.10976,0.71422,
0.38566,-0.011147,-0.2211,-0.044511,-0.27356,0.032186,-0.49324,
-1.2245,-0.074062,0.23285,0.013852,0.3078,0.11494,-1.1115,
-0.92975,-0.074436,0.24832,-0.021747,0.041505,0.10917,-0.47399,
-1.0379,-0.031975,0.44344,-0.043787,-0.11458,-0.11341,0.26578,
1.6392,-0.068601,0.83055,-0.10147,-0.43912,-0.070587,1.1036,
0.12063,0.046548,-0.069988,-0.0029301,-0.46526,-0.2275,0.43314,
0.35672,0.029794,-0.15034,-0.016325,-0.06631,0.065274,-0.58186,
-1.5601,-0.076368,0.34162,-0.089324,-0.72281,-0.085429,0.85446,
-1.0766,0.0221,-0.0017668,0.022761,-0.03291,-0.033743,0.094387,
0.7269,0.040627,-0.10617,-0.072013,-0.64227,-0.066786,0.41106,
-0.038469,-0.060378,0.13446,0.043277,0.1536,-0.03203,0.64547,
1.1913,0.042525,0.0098453,-0.057407,-0.096161,-0.048606,0.80983,
-1.4745,0.0041899,-0.2545,0.026386,-0.075143,-0.00088549,-0.079749,
0.005647,0.073702,-0.27825,-0.042285,-0.088022,-0.029723,0.064674,
0.40069,0.039084,-0.41836,0.015288,0.030056,-0.094426,0.76122,
-0.16519,0.029923,-0.023381,-0.013257,-0.070311,-0.042451,0.13653,
-0.6434,-0.0025155,0.074437,-0.0032426,-0.23294,-0.0033953,0.3472,
1.9676,0.074677,0.035606,0.074152,0.18555,-0.040332,0.35142,
-0.25697,-0.10038,0.4185,-0.055196,-0.11378,0.0022798,-0.15035,
-0.19353,-0.036687,0.24635,-0.022136,0.018199,0.0029186,0.13474,
-0.88252,-0.029266,-0.31115,0.081006,0.20188,0.057226,-0.14833,
0.81804,-0.075325,-0.095495,0.041026,0.21606,0.033956,-0.24329,
1.0282,-0.022183,-0.19669,-0.051014,-0.56824,-0.17473,1.3918,
1.5888,-0.054043,0.030604,0.084818,0.065386,0.13285,-0.30355,
-0.17219,-0.010245,-0.022863,0.023521,-0.23008,-0.010089,0.38259,
-1.2381,-0.018923,0.35981,0.012992,-0.43712,-0.14255,0.65051,
,1.25,0.077321,-0.36805,0.031099,0.098499,0.0039145,0.28526
0.67857,-0.015185,-0.049325,0.019873,0.1036,-0.052453,0.94219,
-1.0105,-0.080485,0.24187,-0.023281,-0.058075,0.0052897,0.313,
0.81733,0.060029,-0.29833,0.066952,0.39559,0.10574,-0.26336,
1.8104,0.051962,-0.38934,0.098209,0.44112,0.13269,-0.23452,
-0.53214,-0.11177,0.27124,-0.030687,-0.39276,-0.039489,0.35691,
-0.71664,0.054375,0.054687,-0.011706,0.21022,0.088299,-0.65119,
0.46975,0.02251,0.22604,-0.13104,-0.26035,-0.035569,0.13761,
-6.537,-0.21049,0.44989,-0.16839,-0.76674,-0.041119,-0.85689,
0.11128,-0.07302,0.27348,-0.090671,-0.40809,-0.061339,0.395,
-0.14813,-0.006292,0.16504,0.010439,-0.26638,-0.11781,0.43241,
0.47137,0.17141,-0.91872,0.11955,0.1458,0.040896,-1.1694,
0.54827,0.095512,0.080001,-0.047267,-0.12693,-0.10384,0.82705,
1.3234,-0.020209,0.021668,0.039397,-0.20839,-0.13257,0.90257,
-1.2776,-0.1268,0.54602,-0.004294,-0.15887,0.090592,-0.20148,
0.57671,0.11207,-0.069301,0.026306,-0.047876,0.015814,-0.12106,
-0.99697,-0.04302,0.40224,0.048715,0.2346,0.14543,-1.3518,
1.3664,-0.0010111,0.24468,0.10398,0.42314,0.10764,-1.1498,
-1.0357,0.042986,-0.1124,0.026969,-0.021221,0.0811,-0.83805,
0.99507,-0.062335,0.0048479,0.031374,0.18625,0.024316,0.49242,
0.62818,-0.032669,-0.26956,0.03163,0.096108,-0.0091775,0.81873,
-1.5603,-0.072957,0.043837,0.023376,-0.18403,0.038834,-0.31147,
1.0757,0.11836,-0.40802,0.07366,0.30529,0.053932,-0.21177,
-1.2895,0.040092,0.17678,-0.076805,-0.43789,-0.13905,0.74748,
0.083569,0.017661,-0.27845,0.07122,0.54008,0.075348,-1.6398,
-0.1739,0.023471,-0.21985,0.01753,0.035524,0.069332,-0.69771,
-1.1118,-0.077344,0.20428,0.048436,0.32783,0.079822,-0.45957,
0.49504,0.067721,-0.02702,-0.060989,-0.52523,-0.078251,0.15952,
0.49069,0.058464,0.1209,0.052584,0.15212,0.032301,-0.37518,
0.8612,-0.0026904,-0.068985,0.016369,-0.012581,-0.11564,0.028016,
-0.99132,-0.030739,0.22595,-0.0094545,-0.2404,-0.00068015,0.1822,
1.2276,-0.13358,0.18703,-0.05868,-0.13395,0.015149,0.49814,
-1.2618,-0.08665,0.14896,0.037098,0.42253,0.14734,-1.0029,
1.3236,-0.030871,0.46138,0.012807,-0.40842,0.05294,-0.20339,
0.58037,0.038447,-0.09144,0.045622,-0.10129,0.043178,-0.94464,
0.080622,-0.11085,0.93566,-0.16303,-0.38413,-0.093669,0.20808,
0.41619,-0.016598,0.016896,-0.030636,0.25674,-0.045254,0.49585,
-0.27786,-0.027206,0.10794,-0.052508,-0.1807,0.031563,-0.022743,
-0.68119,-0.088681,-0.051932,-0.013941,-0.077228,-0.0088457,0.030021,
1.081,0.033844,-0.13101,-0.01322,0.023861,0.004865,0.72159,
0.44213,0.063437,0.10574,-0.043613,-0.51679,-0.030354,0.56121,
0.076491,-0.0436,0.4829,-0.088258,-0.51954,-0.1044,0.77446,
0.051247,-0.042065,0.42687,-0.13526,-0.66202,-0.10449,0.60379,
0.17934,-0.028682,-0.19216,0.081292,0.30632,0.052852,-0.21043,
-0.21358,0.13966,-0.35628,0.10573,-0.016302,0.057518,-0.18526,
-1.3638,0.046919,0.34836,0.085067,0.56521,-0.0074482,1.1064,
0.72147,-0.025201,0.47387,-0.0074293,0.096474,-0.11891,-0.56893,
0.23095,-0.060756,0.34676,-0.0080308,-0.18268,-0.1742,-0.00062191,
0.16669,0.0021545,0.14583,-0.10873,-0.23134,-0.042513,0.034078,
-6.557,-0.053488,-0.037188,-0.13775,-0.74578,-0.08079,-1.0159,
-1.5013,0.1052,-0.10877,0.060446,-0.028833,-0.12525,-0.64666,
0.37604,0.028652,-0.061092,0.019477,-0.16923,-0.069799,0.74654,
0.51158,0.073745,-0.23055,-0.11516,-0.52722,-0.036576,0.40231,
0.59763,0.071099,-0.3763,0.13222,0.61701,0.18442,-1.0359,
-1.2779,-0.041317,0.57556,-0.034583,-0.45001,-0.02948,0.15031,
-0.732,0.0083964,0.28976,-0.02406,-0.33664,-0.054553,0.68414,
1.1186,0.081895,-0.5078,0.16365,0.67249,0.086709,-0.78903,
1.038,0.027416,-0.0042755,0.019008,0.31566,-0.080297,0.53159,
-1.4554,0.09273,0.19779,-0.016144,-0.38219,-0.065801,-0.43704,
0.27095,-0.031979,0.19699,-0.044997,-0.30687,-0.12147,0.1143,
0.24992,0.058404,-0.093233,0.0010302,0.24992,0.080073,-0.28432,
0.14845,-0.049947,0.057193,0.0019045,0.18088,0.044657,-0.33181,
0.050435,-0.063456,0.23003,-0.0081882,-0.078528,-0.024442,-0.42087,
0.24783,-0.0539,0.41904,-0.073245,-0.20137,-0.06653,-0.19054,
-0.93637,0.0072146,0.18477,0.0018176,0.19319,-0.061948,-0.064147,
1.0501,0.041677,-0.27454,0.06187,0.42807,-0.053917,-0.15638,
-0.24234,-0.096332,0.54423,-0.095769,0.2466,0.0046611,-0.086535,
0.50011,0.012172,-0.12135,-0.029148,-0.32107,-0.10904,0.30818,
-1.0411,-0.036688,0.0076514,-0.079097,-0.1938,-0.10444,0.71236,
-1.4615,-0.01745,0.37841,-0.083481,-0.55441,-0.1275,0.6621,
-1.1346,-0.035252,0.099799,0.08313,-0.17172,0.026592,-0.3997,
-0.49774,-0.013874,-0.027948,0.029966,-0.26288,-0.09728,0.076055,
-1.5988,0.017458,-0.51538,0.031662,0.25339,0.039325,-0.63413,
-0.46141,-0.058898,-0.57205,0.12294,0.55023,0.092178,0.060315,
-0.25543,0.084088,0.591,-0.020063,0.061204,0.03769,-0.17724,
0.4936,0.091358,-0.50341,0.05552,-0.052833,0.048785,-0.17921,
0.63576,-0.15917,0.35484,-0.050394,-0.048421,-0.12379,0.53381,
1.6778,-0.008983,0.41395,0.0043631,-0.25697,-0.10791,0.64336,
-0.99224,-0.079858,0.28662,-0.037874,-0.41721,-0.11965,0.82266,
-0.34869,0.085515,0.14417,-0.011458,-0.18728,0.020971,-0.844,
0.4153,0.055509,-0.2095,0.07027,0.50151,0.14535,-0.6525,
-1.4422,0.00084349,-0.30153,0.041531,0.31591,0.14444,-1.4034,
-0.60735,-0.048758,0.75841,-0.067068,-0.22572,-0.081135,0.62361,
-0.61404,0.048923,-0.4921,0.034606,0.30034,0.029924,0.38563,
-0.22024,0.01793,0.081784,-0.0087553,-0.16768,-0.10157,0.34282,
0.52509,-0.025175,-0.056488,0.041644,0.52476,0.006426,-0.11415,
0.51494,0.010048,0.11909,0.051816,-0.078628,-0.00125,-0.097686,
-1.0958,0.0015985,0.22947,-0.056365,-0.15736,-0.008915,0.09621,
0.45622,0.027218,-0.097286,-0.036269,-0.3909,0.12282,-0.96947,
1.6939,0.0022448,-0.23529,0.049899,0.35916,-0.12644,0.43555,
-0.19994,-0.032929,-0.20582,0.095453,0.15752,0.029949,-0.25491,
0.40473,-0.10847,0.66542,-0.053624,-0.090402,-0.1856,1.3298,
-0.0056355,-0.065959,-0.074925,0.062789,0.64742,0.09335,-0.22781,
1.0488,0.009177,-0.22678,0.099971,0.55443,0.18279,-0.81847,
1.6517,0.14547,-0.48895,-0.018719,-0.20184,-0.204,1.3008,
0.20157,0.0026423,-0.18346,-0.063402,-0.48678,-0.080168,0.36708,
-1.5392,0.028753,0.080832,0.017357,0.001959,-0.19513,0.28624,
-0.2111,-0.10559,0.22783,-0.035501,0.058358,-0.041355,-0.045062,
0.83681,-0.05488,0.10767,-0.0082183,0.032129,-0.05408,0.84116,
-1.072,0.076556,-0.12634,-0.067204,0.15051,0.011592,-0.25965,
0.32833,-0.10019,-0.13523,-0.011621,-0.41625,-0.18624,0.6793,
-1.1805,-0.063479,0.12206,-0.028746,-0.23469,-0.037447,0.66829,
0.43909,-0.093009,0.35269,-0.10762,0.019786,0.022021,-0.46956,
0.10375,0.058893,-0.30247,-0.083523,-0.23615,-0.091395,0.068568,
-0.76145,-0.0050465,0.23716,0.013524,0.13766,0.071073,-1.177,
-0.64987,0.17058,-0.53373,0.15407,0.13228,0.033547,-0.38275,
1.3663,0.043856,-0.27379,-0.037313,-0.35554,-0.24377,1.4822,
-0.15041,-0.042288,-0.48096,-0.0029564,0.10125,0.10363,-0.84511,
-0.060359,0.066654,-0.21641,0.017458,0.26967,0.10624,-0.14121,
-0.2426,-0.026511,-0.015088,-0.016829,-0.53451,-0.053165,0.3095,
-0.53855,0.067479,-0.10045,0.12695,0.44786,-0.039263,-0.73675,
0.43132,-0.13613,0.18913,0.015151,-0.30774,0.010336,-0.024113,
-1.4862,-0.11405,0.076585,0.052139,-0.2806,0.11983,-0.51349,
0.48865,-0.02479,0.08226,-0.099212,-0.053927,0.0072574,-0.16054,
0.95833,-0.041764,0.42481,-0.079384,0.036571,-0.022262,0.42263,
-0.070714,0.054393,-0.15012,-0.11082,-0.19285,-0.00485,0.15373,
0.29578,0.040734,-0.17511,0.075477,0.40515,0.040157,-0.43364,
0.15532,-0.18398,0.78129,-0.15289,-0.62702,-0.11615,0.96318,
0.64917,-0.07871,0.56223,-0.050497,-0.46275,0.17049,-0.78849,
-1.1404,0.056541,-0.78473,0.059892,0.62155,0.058508,-0.69817,
-0.10886,0.021411,-0.58571,0.012196,-0.27473,-0.012282,-0.23247,
0.70519,0.03915,-0.0074997,-0.064905,-0.68533,-0.14707,0.65194,
-1.8338,-0.070249,0.63555,-0.048975,-0.15482,0.05919,-0.73899,
0.057495,-0.015554,0.016345,-0.024352,-0.061237,0.038761,-0.82376,
-1.2823,0.00073955,-0.10432,0.017972,-0.005098,0.053839,-0.60085,
-0.16244,0.019573,-0.45726,0.072247,0.35998,0.052946,-0.95687,
1.1859,-0.0068449,0.075994,0.029662,0.52254,0.09186,-0.56712,
1.639,0.15815,-0.98124,0.13517,0.26096,0.065702,-0.018919,
1.5544,-0.03162,-0.08498,0.083869,-0.012155,0.027935,0.20303,
-0.32039,0.0042655,-0.32668,0.059895,0.2002,0.010771,0.15597,
-0.39997,-0.045663,0.088481,-0.039715,0.014186,0.053043,-0.24936,
-0.038579,0.092821,-0.17546,-0.10826,-0.43926,-0.13704,0.3869,
-0.20447,0.020518,0.28995,-0.073502,-0.1438,-0.044462,0.24388,
-0.40041,0.036111,-0.12609,0.047316,0.11924,0.035815,-0.18694,
0.54598,-0.12304,0.12801,-0.02682,-0.12667,-0.094344,0.38552,
0.28877,-0.056815,0.18194,0.040506,-0.3341,-0.053373,-0.41472,
1.2542,-0.024612,-0.16857,0.061578,-0.066866,0.059287,-0.33997,
-0.64679,-0.050216,0.10811,-0.04335,-0.14524,-0.005636,-0.082534,
0.70339,-0.026263,-0.03752,0.0055297,0.30142,0.10859,-0.72813,
-1.8252,-0.091257,0.20246,-0.025016,-0.22855,-0.0011512,-0.014746,
0.50226,0.073695,-0.13194,-0.010664,0.072372,-0.10544,0.44269,
0.34525,0.023523,-0.21236,0.035557,0.1897,0.0185,-0.77347,
1.9478,0.072635,0.028432,-0.032157,0.075197,0.029039,0.17679,
-0.38974,-0.034649,0.37799,-0.027431,-0.02542,-0.025236,0.37998,
0.49066,-0.17063,0.3549,-0.1189,0.00058342,0.013548,-0.012685,
-0.63053,0.032741,0.1528,-0.037204,-0.14821,-0.17073,1.4836,
-0.94556,-0.15173,0.41044,-0.040729,-0.093131,-0.042013,0.52205,
-0.45188,0.071542,-0.55919,0.0034272,-0.23985,0.02683,-0.24969,
-0.19169,0.19391,-0.81644,0.057017,-0.133,-0.061458,0.7575,
1.1074,0.01306,-0.038534,0.060648,0.13301,-0.095295,0.22482,
-1.1302,0.015817,0.20122,-0.030513,-0.37675,-0.033619,0.64559,
-0.21055,-0.033267,0.087746,-0.049778,-0.35132,0.0053028,-0.45083,
0.31373,0.094052,-0.83626,0.11487,0.23025,0.18975,-0.82729,
-1.5699,-0.016173,-0.17262,-0.046832,0.024173,-0.075265,0.096555,
-0.26859,0.10277,-0.088762,-0.11884,-0.38605,-0.15322,0.10938,
-1.0659,0.0055958,-0.10712,0.011797,0.29801,0.0081796,-0.28383,
0.43492,0.04012,0.30944,-0.040509,-0.030542,-0.11403,0.32101,
-0.25785,-0.063385,0.31917,-0.087903,-0.11682,-0.0063316,-0.52697,
-1.1402,0.0037982,-0.0473,0.0456,0.091389,-0.097565,-0.30547,
0.19269,-0.039523,-0.24225,0.07004,0.08524,0.080649,-0.10069,
-0.71028,-0.081512,0.20902,0.023504,0.43715,-0.048193,0.16111,
1.6642,0.0008304,0.20574,-0.022894,0.32685,0.017935,-0.080114,
0.19626,-0.066791,0.30658,0.015199,-0.54286,-0.0022235,-0.37848,
1.0067,0.10337,-0.19262,0.01325,0.12044,0.10624,-0.57136,
-0.12137,0.017608,-0.11863,-0.0094805,0.12381,0.096402,0.15248,
-1.9599,-0.013773,-0.50908,0.092409,0.019403,-0.021082,-0.44289,
1.7908,0.19201,-0.69357,0.10703,0.48007,0.17016,-0.76568,
-1.0325,0.081701,-0.078318,0.035172,0.042003,-0.049002,-0.38769,
1.985,-0.01776,-0.17603,0.04611,0.28666,0.13169,0.12608,
1.4284,-0.05882,0.075185,0.076077,0.1524,-0.081347,0.2819,
-0.78494,0.069749,-0.29122,0.05532,0.057028,-0.096411,0.041154,
-0.86259,0.084702,-0.94967,0.082181,-0.098911,0.11839,0.24756,
0.6855,0.037357,0.050105,-0.023912,-0.066455,-0.023451,0.71761,
1.1875,-0.024272,-0.19479,0.049655,-0.010836,0.10517,0.086236,
0.53085,-0.13732,0.3867,0.011227,0.57251,0.24991,-0.98714,
-1.2949,0.0027575,0.33356,-0.13559,-0.62887,-0.095824,0.64578,
-0.76776,0.015602,-0.018257,0.020973,0.33735,0.089393,-0.79759,
-0.43248,0.10305,-0.082544,-0.014198,-0.030409,-0.17253,1.1669,
0.071693,-0.036387,0.62245,-0.19731,-0.80784,-0.12179,-0.20106,
-1.421,0.10948,-0.43024,-0.0089002,0.058461,0.0090616,-0.54343,
-0.39964,0.024829,-0.58266,0.034648,0.48274,0.12933,-0.028243,
-1.6633,0.072485,-0.5701,0.03402,-0.012905,-0.071094,0.042754,
0.28247,-0.062541,0.3241,-0.085428,-0.51816,-0.08724,0.15069,
-1.2476,-0.055825,0.11713,-0.0022961,0.023085,0.061082,-0.53179,
-0.22025,-0.024914,0.18458,-0.0092079,-0.52635,-0.18022,0.2545,
0.48257,0.018777,0.26725,-0.077539,-0.42249,-0.02835,-0.34347,
-1.1748,-0.02931,-0.20523,0.094856,0.13007,0.12132,-0.80957,
-0.19021,-0.11714,0.14316,0.030653,0.14304,-0.06908,0.10951,
-0.52067,-0.091014,0.52044,-0.078813,-0.28615,0.008088,-0.032036,
0.59378,0.018752,-0.30842,0.077669,0.11031,0.062469,0.16063,
0.58833,-0.024689,0.051878,-0.026942,-0.4006,-0.099081,0.40966,
-0.047275,-0.060638,0.29773,-0.14455,-0.016654,-0.064308,0.055196,
-1.8056,-0.16065,0.72399,-0.1189,-0.26903,-0.072766,0.53623,
0.74644,0.011696,0.15759,-0.092152,-0.35786,-0.0484,0.14467,
0.45359,-0.079604,0.26676,-0.062528,-0.11863,-0.11799,1.0395,
0.42551,0.12499,-0.19892,-0.033313,-0.46683,-0.25588,0.83062,
-1.2204,0.061006,-0.075658,-0.083446,-0.22714,-0.10072,0.32545,
-0.26787,-0.021127,-0.17434,-0.029756,-0.125,-0.02795,-0.45245,
0.064627,0.002858,0.051658,-0.036737,0.071266,-0.018218,-0.93359,
-1.0314,0.055412,-0.082744,0.008975,0.40392,0.097612,-1.1641,
1.6004,-0.074983,0.22407,-0.050209,-0.28704,-0.13182,1.358,
-0.26843,-0.056553,0.37792,0.005868,0.31291,-0.0078797,-0.90859,
0.62919,-0.038755,0.36973,-0.14684,-0.38021,0.011148,-0.031064,
0.35815,-0.1061,0.23849,-0.091359,-0.014128,-0.054064,-0.049927,
0.43723,-0.087349,0.64067,-0.084841,-0.35512,-0.058577,0.084126,
-0.13029,0.050617,-0.12718,-0.0095247,-0.26458,-0.081742,-0.50347,
1.0359,-0.0052832,-0.09434,0.016617,0.085726,0.0785,-0.47819,
0.54017,-0.029963,-0.33247,0.088837,0.5289,0.112,-1.3821,
-0.90535,-0.093683,0.092834,-0.050814,0.12788,-0.003683,0.41057,
-1.1196,-0.10723,0.14186,-0.0010617,-0.039166,0.021344,0.52648,
0.055004,-0.039805,-0.17625,-0.009852,-0.19439,-0.066226,0.49022,
0.005647,-0.011131,0.21764,-0.048049,-0.23861,-0.12425,0.55004,
0.76225,0.028094,-0.31092,-0.0064738,-0.0042156,0.12034,-0.90976,
-1.2035,-0.072027,0.10987,0.0044955,0.23104,0.13287,-0.55951,
0.19235,0.034027,0.081679,-0.04052,0.10762,0.18615,-0.37154,
0.70068,-0.022524,-0.19017,-0.0015465,-0.19283,-0.14465,0.56861,
-0.21487,-0.020346,-0.42351,0.072007,-0.022939,0.038435,0.11437,
1.4948,0.0034492,-0.40963,0.11032,0.0064399,-0.071168,0.53735,
0.51352,0.049592,0.066606,0.0038288,0.079875,0.0042683,0.29131,
-0.47902,-0.026386,-0.14472,-0.010128,-0.053247,-0.086074,0.39571,
-1.2548,0.1117,-0.15568,0.040897,0.32321,0.177,-1.7492,
1.5734,0.064031,-0.026813,0.037533,0.14827,0.13932,-0.57324,
0.46205,0.054381,-0.62546,0.078475,0.70525,0.19471,-1.1021,
-0.97424,-0.0086817,0.5301,-0.094721,-0.22109,0.057121,0.19775,
-0.30023,-0.010911,0.16568,-0.018767,-0.24746,-0.022144,0.33519,
-0.92042,-0.031208,-0.21782,-0.11895,-0.80993,-0.19433,-0.5689,
-1.2548,-0.033967,0.26298,-0.080512,-0.092282,-0.079119,0.19826,
0.23103,0.13346,-0.30912,0.16403,0.5475,0.17162,1.2417,
-0.14638,0.010088,-0.010464,0.094935,-0.070341,0.092777,0.059405,
-0.92818,-0.023884,0.41488,-0.085261,-0.6083,0.035608,0.35702,
-0.23177,-0.0059534,0.1195,-0.0041302,-0.29475,-0.060459,0.20864,
0.86882,-0.021405,-0.22381,0.059033,0.23502,-0.0028094,0.33842,
-1.3868,-0.018827,-0.045706,-0.0044841,0.34096,0.072452,-0.68305,
1.5225,0.01362,0.14147,-0.011752,0.23179,0.049207,-0.16439,
0.71485,-0.062929,0.17407,-0.040388,-0.0077258,0.0037007,0.15192,
0.69192,-0.0098449,-0.21906,-0.0071939,0.2714,-0.076847,0.1807,
0.17542,-0.22221,1.2022,-0.035066,-0.21658,-0.043072,0.82142,
0.58252,-0.01202,-0.054213,0.078013,-0.14312,0.062533,-0.098773,
0.58242,0.075794,-0.27936,0.084442,0.47174,0.0053999,-0.44881,
0.36929,0.094077,-0.19578,0.18397,1.3143,0.18665,0.23654,
0.47387,-0.075238,0.1625,-0.055764,0.066712,-0.10337,-0.14285,
-0.33106,-0.035927,0.76868,-0.082813,-0.34121,-0.020161,0.63504,
-0.21592,0.022903,-0.18416,0.057642,-0.1257,0.00075984,-0.63355,
1.2423,-0.093674,0.39562,-0.034634,-0.1053,-0.024788,0.28139,
0.11809,0.0010014,0.24766,0.037637,-0.24017,-0.072397,0.56092,
-0.64099,0.054825,-0.068453,-0.039594,0.10528,0.073838,0.11594,
0.62043,-0.051491,0.14774,-0.056599,-0.38961,-0.093792,0.615,
-0.11968,-0.041102,0.4314,-0.032459,-0.47034,-0.037739,0.65279,
-1.6687,-0.014996,-0.71028,0.11517,0.17524,0.070327,-0.57667,
-0.40083,0.020408,0.12768,-0.028131,-0.54144,-0.15059,1.8217,
0.42425,0.023711,0.14596,-0.025345,0.14512,0.084955,-0.52505,
1.0711,0.071122,0.0114,0.021474,0.099818,-0.018838,-0.051524,
-1.1592,0.04785,0.11517,-0.10276,0.20433,-0.038918,0.23738,
-0.23636,-0.0076629,-0.16959,-0.0062653,-0.10487,0.0057471,-0.71461,
-0.59994,0.090997,-0.34682,0.062862,0.40271,0.086677,-0.33986,
-1.1195,-0.037077,0.39324,-0.065689,-0.15043,0.0018322,0.11125,
0.59624,-0.044929,0.1259,-0.061025,-0.47005,-0.11048,0.67656,
0.016466,0.015442,-0.42479,0.09497,0.77087,0.04257,-0.28842,
0.31687,0.0052619,0.12678,-0.030604,-0.23264,0.010452,-0.84801,
-0.19756,-0.061012,0.34749,-0.0052933,-0.10855,0.038311,-0.22348,
-0.251,0.037527,-0.11203,0.0225,-0.21424,-0.12444,0.28914,
-0.79477,-0.06954,-0.12668,-0.022696,-0.49233,-0.24499,-0.69329,
1.5545,0.089199,0.011256,-0.018459,-0.1848,0.067831,-0.15178,
-1.2721,0.065795,-0.39021,0.092968,0.18661,-0.091759,-0.31502,
-1.7191,-0.009462,0.18949,-0.069387,-0.3649,-0.095263,0.28903,
1.0873,0.010685,-0.29911,0.031168,0.020406,0.028658,0.30431,
0.74925,0.095149,-0.015046,-0.059632,0.033319,0.035789,-0.4157,
1.7207,0.014325,0.075007,0.037568,0.24638,-0.064698,0.073364,
-0.54226,-0.013649,-0.073549,0.019096,-0.6637,-0.18661,1.1899,
0.41405,0.076693,0.11788,-0.011193,-0.76094,-0.049388,0.13223,
1.9479,0.024115,0.056036,0.05419,0.36452,0.01892,0.1141,
1.2446,0.04264,-0.067699,0.054777,0.20826,0.08996,-0.37345,
0.68347,0.028243,-0.47263,0.044864,-0.11461,0.021676,-0.62111,
1.8624,-0.073567,-0.55996,0.12174,0.44994,0.050208,0.08656,
-0.20953,-0.040147,-0.017383,0.014375,0.29721,-0.0011019,-0.054414,
-0.0040865,-0.081318,0.42249,-0.0083172,-0.22399,-0.097722,0.25907,
1.869,-0.07201,0.20969,0.029226,0.4034,-0.033623,0.67325,
0.38307,0.0042877,-0.16809,0.077793,0.13314,-0.039573,0.55846,
0.022805,0.048924,0.4184,-0.054849,-0.34296,-0.22134,0.03734,
-1.0315,0.059672,-0.10352,-0.011518,0.12188,-0.035526,-0.061472,
-0.81933,0.0024695,0.061068,-0.002937,0.4637,0.031397,-0.65674,
-1.4244,-0.082971,0.78038,-0.059134,-0.59324,0.037764,-0.12433,
-0.025738,-0.11877,0.63641,-0.13376,-0.65128,0.039354,0.087511,
0.0092419,-0.078388,0.24456,0.037406,-0.16164,-0.042631,0.52566,
-1.0562,-0.096078,0.28029,-0.010954,0.14294,-0.060298,0.16551,
0.72363,-0.034433,-0.11689,-0.017399,-0.24011,-0.011825,-0.10366,
-0.027686,-0.03204,0.20589,-0.086605,0.042237,0.0044702,0.17135,
0.40993,0.005473,-0.21425,0.063569,0.095151,-0.091483,0.92117,
-0.8652,0.029945,-0.363,0.024786,0.2982,-0.040316,-0.08207,
-0.35821,0.010579,0.26369,-0.017006,0.10706,-0.0019655,-0.45796,
-1.1862,-0.046904,-0.0088932,0.086131,0.11647,0.008709,-0.32797,
0.063766,-0.0337,-0.18729,0.051071,-0.17191,-0.13435,0.89205,
-0.36918,0.10809,-0.054282,0.022735,-0.26685,-0.15062,-0.002791,
