y,x1,x2,x3,x4,x5,x6,
-0.2461,-0.010235,0.17799,0.046352,-0.42711,0.040261,-1.1466,
0.015774,0.0037473,0.1124,-0.046689,-0.018814,0.014367,-0.17967,
-0.094001,0.0425,-0.069307,-0.018188,-0.14595,0.015177,-0.16739,
1.2108,-0.030315,0.055158,0.0032233,-0.079392,-0.019065,0.3857,
-1.0638,-0.079807,-0.058718,-0.094815,0.22002,-0.0036161,0.69007,
-1.6129,0.0031212,0.085039,0.083495,-0.43656,0.0095545,-0.12105,
0.71746,-0.012281,0.0063663,-0.11325,0.22466,-0.03516,0.77964,
-0.33384,0.044327,-0.12829,-0.01775,-0.16347,0.02273,-0.64942,
-2.111,0.05612,-0.07211,0.056629,-0.14071,0.038033,-0.90592,
-2.0061,0.029079,-0.10493,-0.060443,0.030769,-0.02136,-0.53423,
0.86386,-0.088173,0.20552,0.084127,0.001807,-0.012222,-0.12323,
0.42503,-0.012859,-0.055943,-0.0041654,-0.25409,0.024208,-0.37382,
-0.65214,-0.067642,-0.046357,0.010191,-0.015336,-0.019969,-0.33756,
0.32576,0.056896,-0.18186,0.047581,-0.23579,0.042829,-0.68935,
-2.0997,0.033965,0.1396,0.10387,-0.21163,0.022927,-1.3738,
1.3567,-0.021788,0.051664,0.067712,0.093556,0.023348,0.31091,
1.0879,0.12525,-0.31394,0.013847,0.12636,-0.022882,0.19764,
-2.1673,-0.14569,0.29305,0.0092201,0.084684,-0.028233,-0.48761,
0.24135,-0.063458,-0.039241,0.0080196,0.1163,-0.0022671,-0.70876,
1.371,-0.013461,0.16678,0.03473,-0.16342,-0.015085,0.47348,
0.43448,-0.028201,0.04405,0.067396,-0.33127,0.0092033,0.054761,
0.15698,-0.020172,0.047073,-0.022461,-0.06591,-0.014171,0.12401,
0.50106,0.00046825,0.081885,0.079345,-0.17906,0.002949,-0.061853,
0.31521,-0.039653,0.0037366,-0.037067,-0.20046,-0.0095307,-0.0068956,
0.96519,0.031148,-0.091945,-0.08296,0.32657,-0.018545,0.14863,
0.5021,-0.11847,0.40225,0.081215,-0.22614,0.034662,-0.11814,
1.2417,0.035036,0.1445,0.077645,-0.13925,0.016157,-0.37917,
0.76704,0.0081138,0.14314,0.019096,-2.88E-05,0.0073351,0.12849,
0.65964,-0.089889,0.082596,-0.11634,0.49648,-0.020369,0.71394,
-0.14685,0.10098,-0.26397,-0.011494,-0.10277,0.022071,-0.12859,
1.7136,-0.030567,0.15974,0.10645,-0.24434,0.015739,0.45783,
1.6141,0.018231,0.16615,0.098336,-0.42232,0.0195,0.07835,
0.75175,0.041841,-0.027186,0.041672,-0.43042,0.019748,-0.2204,
1.494,0.038851,0.081915,0.010201,0.31462,-0.012277,0.36091,
0.49464,0.015912,0.045852,0.033556,-0.013438,-0.032835,0.45597,
-1.3354,-0.086584,0.19921,0.051085,0.044598,0.023447,-0.057988,
0.52313,-0.024806,0.029849,-0.032963,0.010726,0.010293,0.49624,
-0.22464,0.023703,0.13431,-0.014182,-0.010898,0.022164,-0.81171,
-0.0097911,-0.039508,0.19075,0.022313,-0.068538,0.020079,-0.80832,
1.0915,-0.091263,0.2098,-0.030785,0.045255,-0.035338,0.71286,
0.26245,0.039815,-0.080336,-0.093828,0.15621,-0.011743,0.55989,
-0.10785,0.0096797,-0.034952,-0.0016549,-0.026313,0.03296,-0.5825,
1.542,0.064728,-0.17786,0.0068993,-0.04,-0.023223,0.42889,
1.0137,-0.042502,0.17151,-0.014184,-0.0091214,0.012468,0.15976,
-1.8677,-0.058727,0.24132,0.044987,-0.39674,0.026153,-0.70301,
-0.89781,0.011063,-0.045881,0.037849,-0.046994,0.012203,0.59413,
0.65438,-0.018607,0.05128,0.021465,-0.036393,-0.0055809,0.25552,
0.35069,-0.074042,0.053724,0.042207,-0.22656,0.040001,-0.4727,
-0.79072,0.072842,-0.43811,-0.1027,0.31465,-0.020255,-0.24224,
0.20548,-0.044786,-0.094799,-0.045499,-0.16903,-0.0082207,0.011377,
-1.2979,0.09046,-0.21333,0.019708,-0.045646,-0.0051833,0.007449,
-0.81781,0.042588,0.0050627,0.040533,-0.00017964,-0.021162,0.24116,
1.1705,0.12903,-0.26976,-0.0070923,-0.0053606,0.016224,0.1501,
0.63336,-0.060883,0.41046,-0.0048264,0.21241,0.0081102,-0.09106,
-1.3722,-0.025219,-0.18567,-0.1262,0.66131,-0.029642,0.33219,
-2.2834,-0.062996,-0.11682,-0.0087687,-0.033694,0.012655,-0.26372,
0.21338,0.087374,-0.16162,-0.029529,0.31023,-0.039484,-0.027244,
1.2329,0.092904,-0.29385,-0.025891,0.19708,-0.050663,0.65195,
0.62349,0.041397,-0.048231,0.047518,-0.047051,-0.0095253,0.18678,
1.3412,0.026648,-0.020832,-0.024666,0.1273,-0.054917,0.81019,
0.71417,-0.016684,0.097243,0.0045205,-0.038481,0.0062394,-0.20032,
0.20981,-0.13971,0.21169,0.066943,-0.26192,0.04452,-0.84856,
-2.2676,-0.035355,0.22093,0.091583,-0.45163,0.038293,-0.91143,
1.9074,-0.017347,-0.15743,-0.1031,0.16235,-0.0066983,1.4598,
0.30993,0.11858,-0.46487,0.057001,-0.092427,-0.033339,-0.46663,
-0.62541,0.024176,-0.19489,-0.040299,0.16301,-0.043096,0.91373,
1.4829,-0.075595,0.16948,-0.10471,0.43679,-0.037946,0.76623,
0.57423,0.14215,-0.31211,-0.054128,0.0055041,0.014553,0.26824,
1.5314,-0.0063101,0.10865,0.015521,0.17969,-0.032702,0.4138,
-0.58425,0.0084233,0.23233,0.022062,0.16948,-0.015477,0.20684,
0.34219,-0.10367,0.24278,0.024308,-0.11552,0.0073641,0.12398,
1.5813,-0.12769,0.16723,-0.05391,0.44838,-0.034558,0.95378,
-0.81651,0.075444,-0.065722,0.021892,0.098785,-0.043333,0.5071,
-1.2889,-0.042925,0.20797,0.037424,-0.10477,-0.0017268,-0.21551,
-1.3193,-0.016844,-0.075523,0.0073751,-0.036608,-0.011818,0.3243,
1.0374,0.14815,-0.067514,-0.019494,0.14582,-0.0067511,-0.15851,
-0.7028,-0.12886,0.11849,0.045305,-0.17158,0.057023,-0.59578,
0.2814,0.068466,-0.28543,0.024706,-0.1996,0.038997,-0.70388,
0.9739,0.064234,-0.30431,-0.074964,0.28542,-0.033046,0.893,
1.6742,0.081724,-0.014425,0.074131,-0.063306,0.0092958,0.031432,
-0.79589,-0.047167,0.1005,0.0065767,-0.22285,0.060856,-0.69447,
0.50913,-0.05261,0.14911,0.0057384,-0.34865,0.026929,-0.27634,
-0.8957,0.047718,0.019806,0.059144,-0.059141,0.033234,0.22898,
0.29409,-0.053134,0.057926,-0.056757,0.013095,-0.0023605,-0.10009,
0.66197,0.092104,-0.16076,0.014594,-0.13154,0.010664,0.53467,
1.0083,0.057062,0.12044,0.072714,-0.18142,0.063652,-0.84063,
-4.1842,0.046015,-0.18859,-0.054127,-0.38279,0.0055656,-1.1021,
1.4771,0.076083,-0.26191,-0.15117,0.44916,-0.068275,1.2961,
0.45042,0.026759,0.076339,0.0096483,0.35135,-0.0068512,-0.2662,
0.37332,-0.019573,-0.065303,-0.031773,0.22382,-0.011178,0.36175,
-1.8672,0.10127,-0.27989,-0.0798,0.044051,0.0025213,-0.37278,
0.49682,-0.044984,0.13751,0.03821,-0.16148,-0.022176,0.49107,
1.2477,0.021503,0.018834,0.015315,0.080013,-0.028373,0.10731,
0.81946,-0.0068002,0.071622,0.068695,-0.020176,-0.016592,-0.063688,
-0.11059,0.0075516,-0.096309,-0.042425,0.070451,0.012809,-0.30886,
-0.56848,0.010437,-0.023766,-0.027227,-0.044813,0.00067413,0.85999,
1.0854,-0.056794,0.11043,0.056225,0.068797,-0.011295,0.58572,
0.74486,0.034912,-0.14919,-0.12697,0.34174,-0.036114,0.82553,
-2.1116,0.09459,-0.028214,-0.026634,-0.032701,-0.0010217,-0.88573,
1.5145,0.11516,-0.061774,-0.071655,0.073261,-0.0097309,0.42736,
-0.26737,-0.022588,-0.13095,-0.049555,-0.0022734,0.037556,-0.64377,
-1.5936,-0.032296,0.20449,0.0068861,0.046197,-0.032454,0.060411,
1.4189,0.037094,0.12578,0.046396,-0.12089,0.042526,-0.26795,
-1.8197,0.1086,-0.12358,-0.049409,-1.71E-05,-0.01301,-0.60256,
-0.29571,-0.027421,-0.14721,0.057557,-0.12809,0.0015455,-0.05953,
-0.08777,0.0030443,-0.13955,-0.023597,0.11076,0.00090414,-0.67723,
1.599,-0.072231,0.4151,0.13936,-0.3823,0.020724,0.065119,
-0.55159,0.10294,-0.10631,-0.039698,-0.013057,-0.005923,0.63941,
-0.5663,0.13935,-0.30915,-0.080296,0.3603,0.0014186,0.42959,
-0.44948,0.050743,0.093935,0.025872,-0.27503,0.041382,-1.0573,
-1.3247,-0.067079,0.21305,0.023836,-0.089969,0.0046691,0.12915,
1.9875,0.018387,-0.079004,-0.042732,-0.038554,-0.022265,1.2241,
-0.16265,-0.011684,0.17135,0.031006,-0.22814,0.08629,-1.531,
0.50309,0.078653,-0.21402,-0.092678,0.36217,-0.045667,0.74581,
1.0412,0.10546,-0.2647,-0.038421,0.067936,-0.022642,0.11673,
1.0776,0.058541,-0.21589,0.017834,0.073355,-0.059709,0.51644,
0.13514,-0.11701,0.41231,-0.003401,0.040194,0.013323,0.21319,
-0.67965,0.012235,0.0033473,0.069794,-0.57709,0.039565,-0.6234,
0.96784,-0.012719,0.12994,-0.032803,0.27715,-0.0038015,-0.25115,
0.69736,0.026062,0.10287,0.035399,0.17549,-0.011331,0.034117,
1.7293,0.034233,-0.010217,-0.00020646,0.039961,-0.0077534,0.7787,
1.7874,0.053201,-0.06036,-0.034873,0.19066,-0.031359,0.85191,
1.6713,-0.0078024,-0.082255,0.047509,0.014191,-0.032887,0.85111,
-0.38527,-0.05554,0.18982,0.056758,-0.3192,0.027042,-1.1668,
-0.93884,-0.038009,-0.054371,0.047377,0.012933,0.0063955,0.26646,
-0.60147,0.047598,-0.12383,-0.12741,-0.014626,0.027192,-0.37341,
-1.7236,0.056307,0.091825,0.055154,-0.37213,0.019263,-0.50376,
1.2803,-0.092041,0.30287,0.15738,-0.37957,0.030258,0.0024565,
1.0643,-0.059006,0.24538,0.075994,0.081802,0.012093,-0.24772,
-1.4136,-0.036281,-0.21976,-0.054875,0.28738,-0.041239,0.69444,
1.3416,-0.040481,0.011262,0.073307,-0.19705,0.0089642,0.40863,
1.8033,0.092153,0.097193,-0.069193,0.24188,-0.0098239,0.31586,
-0.60606,-0.076956,0.26948,0.0068766,-0.17873,0.013436,-0.41179,
0.70992,-0.016159,0.23146,0.020111,-0.20432,0.020331,-0.24009,
1.8426,0.12387,-0.044872,0.074249,-0.2068,0.010452,0.31006,
0.16559,0.018597,-0.0068683,0.02953,-0.13541,0.0090423,-0.15334,
0.69437,0.10663,-0.063991,-0.0040757,0.11613,-0.025962,0.43322,
0.6066,-0.029174,0.14154,-0.00016072,0.057547,-0.018813,0.40822,
-0.080018,0.11785,-0.3729,-0.18276,0.40745,-0.03602,0.48649,
-0.33067,0.11872,-0.17716,0.06399,-0.12432,0.045166,-1.057,
0.80317,0.014149,-0.0019279,0.035016,0.026668,-0.017268,0.56636,
0.71847,0.0078469,0.018991,0.024079,0.021255,-0.0060921,0.30622,
-1.2019,-0.081504,0.2866,0.13364,-0.39408,0.036939,-0.1124,
-1.5357,-0.038701,0.070265,-0.015965,-0.057969,-0.037363,0.45254,
-0.89563,0.018571,0.10117,0.058079,-0.44516,0.013782,0.45654,
0.86169,0.025097,-0.1806,-0.051761,0.047372,-0.037599,0.53737,
-1.7048,-0.09044,0.14656,0.12355,-0.44066,0.01937,-0.48816,
-0.48343,-0.081671,-0.22341,0.0092627,-0.34364,0.042734,-1.447,
-1.5568,0.039776,-0.23727,-0.075058,0.14895,-0.011941,0.42426,
0.19755,-0.03676,0.024585,0.0065742,-0.13112,0.024021,0.18249,
0.47037,-0.034196,0.089999,-0.051807,-0.076163,-0.0030678,0.83655,
0.33925,0.089183,-0.15439,-0.019689,0.057224,0.0010642,0.054273,
-1.3375,0.018841,-0.14546,-0.046498,0.01448,-0.00054523,0.14228,
-0.85341,0.13002,-0.41538,-0.13237,0.10199,-0.0024795,0.95691,
0.50029,-0.016786,0.03836,0.034766,0.0022774,0.038846,-0.11381,
0.34777,-0.041343,0.20565,0.10272,-0.10503,-0.015708,-0.091243,
-0.87458,-0.075873,0.36908,0.048251,-0.014675,0.0077373,0.44993,
-0.39375,0.024301,-0.11945,0.055698,-0.42625,0.036315,-0.54559,
1.1899,-0.092995,0.4416,0.087923,-0.12404,0.019299,-0.19642,
-0.37348,-0.065805,0.26228,0.0073195,-0.28151,0.032025,-0.67075,
0.18537,0.015907,-0.14407,-0.07155,0.32468,-0.011224,0.23104,
-0.069573,-0.033591,0.27696,0.080609,-0.2849,0.026988,-1.124,
-1.1216,0.047525,-0.2178,-0.027938,0.098046,-0.011162,0.16881,
-0.56004,-0.057215,0.29998,0.072347,-0.078941,-0.032579,0.57279,
1.1679,0.016675,-0.10226,0.014207,0.10824,-0.0087288,-0.038195,
-0.13615,-0.026837,-0.19409,-0.032663,-0.3915,0.047223,-0.56829,
-0.19506,-0.063525,-0.068784,0.0093583,-0.17021,0.020698,-0.77041,
0.6544,0.037739,-0.092704,0.0042615,-0.19228,-0.026368,0.12507,
-1.1879,0.0016534,-0.025666,-0.069696,0.32759,0.006471,0.34178,
-1.9301,-0.1058,0.055394,0.024961,-0.13766,0.0272,-0.49882,
-1.3068,-0.066019,0.10998,-0.034499,0.24898,0.00039321,0.26116,
-0.77641,-0.0051564,0.037752,0.025847,-0.18823,0.019392,0.81048,
-1.9355,0.00080435,0.2003,0.074325,-0.52821,0.009326,-0.78475,
0.14587,0.055623,-0.14228,-0.11921,0.26031,4.02E-05,0.075214,
-0.87692,-0.016972,0.0031981,0.057742,-0.0042899,-0.0043989,0.34502,
-0.69115,-0.053692,-0.0018659,-0.084432,0.41505,-0.035157,0.85776,
-1.3804,-0.076424,0.17231,0.011476,0.13532,-0.035859,0.34324,
-0.058742,-0.061403,0.37623,0.076571,-0.41762,0.04935,-1.3059,
-0.1172,-0.10221,0.013173,0.10437,-0.42918,0.025266,0.023805,
1.3161,-0.13967,0.19996,0.035954,-0.23125,0.008631,0.85629,
0.17973,-0.0085909,0.26184,0.036643,-0.10757,0.0016062,-0.92462,
1.3698,0.076395,-0.23089,-0.087171,0.29332,-0.027115,0.61702,
1.5451,0.10568,0.26311,0.025133,-0.10893,0.0083202,-0.23075,
-0.99379,-0.068568,-0.090172,-0.028609,-0.054227,0.029451,-2.3033,
-1.0054,0.073193,-0.56155,-0.12785,0.59699,-0.059028,1.1934,
1.2774,0.024573,0.090894,-0.020812,0.19409,-0.003456,0.37358,
0.93966,-0.044871,-0.13916,-0.07514,0.25249,-0.023691,0.39408,
-2.1823,-0.0045153,0.15468,0.016925,-0.22129,0.060521,-1.1799,
1.3602,-0.033672,0.020237,-0.032524,0.013091,-0.037622,0.59433,
-1.0691,-0.045511,0.1609,-0.03788,0.30951,-0.025082,0.14141,
-0.66981,0.044938,-0.19088,0.048472,-0.27744,0.0038566,0.75991,
1.404,-0.057182,0.11071,-0.029276,0.054699,-0.015319,0.83931,
1.3034,-0.032816,-0.076313,-0.067269,0.24498,-0.021079,0.92245,
1.7304,0.0022443,-0.085191,0.026862,0.19809,-0.036644,0.78295,
0.64387,0.0096676,-0.23028,-0.056069,0.17718,-0.014474,0.60207,
-1.0323,-0.0583,0.15265,0.066959,0.078741,-0.01024,-0.057774,
-1.1322,0.041477,-0.10531,-0.062503,0.30806,-0.048494,0.20016,
1.3102,-0.058837,0.16321,0.063843,0.0916,-0.018268,0.47253,
-1.6066,0.0069139,-0.095485,0.0070031,-0.45384,-0.015068,-0.016448,
-0.64369,-0.0078777,-0.3935,-0.093337,0.16638,-0.0043759,-0.012273,
0.4159,-0.011675,-0.18923,-0.091097,0.29226,-0.034857,0.72451,
-2.353,-0.045352,0.25242,0.10631,-0.27483,0.042909,-1.2283,
-1.2489,-0.034259,0.10776,0.086729,-0.14106,0.018993,-0.044121,
-0.9107,-0.01524,0.069326,0.012374,0.032186,-0.025234,0.49688,
-0.26352,-0.091127,-0.028082,0.020429,-0.23976,0.039731,-0.64706,
1.666,0.037412,0.12344,-0.045883,0.13359,-0.0059992,0.75745,
0.65702,-0.069753,0.043822,-0.034369,0.14855,0.017285,-0.3024,
0.35064,0.051842,-0.26901,-0.13966,0.36815,-0.017476,0.42802,
-1.143,0.1029,-0.095277,0.013759,0.14565,-0.023254,-0.3213,
0.25021,-0.050487,0.096273,0.018027,0.056938,0.033198,-0.90713,
1.3361,0.074293,-0.12624,-0.04272,0.17161,-0.013968,0.60678,
-0.8693,-0.040791,0.22441,0.098604,0.052854,-0.01369,0.31047,
-0.011122,-0.014229,0.088781,0.0055452,-0.47864,0.025406,-0.64922,
0.8834,0.086131,-0.17776,-0.10625,-0.030212,-0.062673,0.42995,
-0.06313,0.028365,-0.022172,-0.015608,0.22896,-0.021656,-0.084428,
0.78786,-0.13916,0.22541,0.065196,-0.015292,0.0099101,0.048051,
1.1425,0.080704,-0.34019,-0.1546,0.57044,-0.042877,0.40773,
-0.66763,-0.016445,-0.15426,-0.055096,0.078668,0.019958,0.89438,
-0.077239,-0.021614,0.15888,0.058971,-0.1803,0.0084865,-1.2663,
0.9039,-0.036599,-0.14299,-0.032358,0.5412,-0.051719,0.40337,
-1.012,-0.023434,-0.14205,-0.064072,0.40684,-0.040994,0.83646,
0.14244,0.058354,-0.3492,-0.062269,0.0084711,-0.014586,0.23223,
-0.078192,-0.10869,0.10904,-0.012362,-0.0058001,-0.0069525,-0.75531,
-0.15478,-0.089343,0.07524,0.073329,-0.26227,0.029384,-0.10655,
0.28308,-0.076659,0.34499,0.10031,-0.5743,0.015614,-0.089185,
-0.6476,0.11654,-0.17365,-0.12414,0.23204,-0.013779,0.72648,
0.20556,-0.10017,0.22904,0.14449,-0.23825,0.0049008,-0.34206,
-0.90226,-0.035777,0.0025599,0.019028,0.14296,-0.0080731,0.47704,
0.78175,0.081688,0.10119,-0.0037502,-0.074734,-0.022193,0.28595,
-1.8175,-0.01856,0.035225,0.076745,-0.29677,0.024239,-0.32148,
1.7878,0.036755,-0.079594,-0.061087,0.50681,-0.081112,0.76227,
-0.66388,0.011843,-0.13351,-0.1035,0.28194,-0.0022998,-0.23836,
0.55953,-0.045713,0.059077,0.044665,-0.056615,-0.030578,0.71433,
0.19297,0.043384,-0.2539,0.055297,-0.12667,-0.04108,0.437,
-1.5831,0.016855,-0.009552,0.018548,-0.10359,0.026824,-0.074295,
0.87225,-0.041273,0.28673,0.015579,-0.043897,-0.012329,0.025161,
-0.69511,-0.087495,0.34772,0.048778,0.12267,-0.023405,0.46763,
0.68262,-0.032284,-0.10318,-0.12137,0.37581,-0.028429,0.88436,
-1.6202,0.06243,-0.23405,-0.028156,0.11867,-0.02388,-0.035553,
-0.087368,0.073062,-0.21274,0.021547,0.067271,-0.018758,-0.56484,
1.2127,-0.038682,0.19986,-0.10416,0.26762,-0.016863,0.62348,
1.1341,0.15341,-0.19004,-0.0041878,-0.096139,-0.002736,-0.29102,
1.5659,-0.0070869,-0.043188,-2.87E-05,0.13035,0.0036545,0.46029,
0.10931,-0.0074545,-0.16297,-0.091222,0.084056,0.0034271,-0.55074,
0.70477,-0.050088,0.15356,0.11552,-0.34455,0.054406,-0.52532,
-0.74261,0.072854,-0.11196,0.020861,0.14692,-0.0052205,0.35551,
-0.88514,0.024387,0.024026,-0.04279,0.25084,-0.052115,0.81343,
0.32726,0.021322,0.13586,-0.021459,0.23681,-0.0040805,0.072047,
0.48287,-0.036315,0.092811,-0.070478,0.25942,-0.033426,0.41373,
-0.27977,-0.03569,0.001737,0.043919,0.19838,0.004091,-0.35979,
1.4732,-0.025125,0.067755,0.13151,-0.15564,0.036723,-0.044003,
-0.91716,0.17012,-0.50721,-0.10261,0.32317,-0.022809,0.40376,
-0.84755,0.01724,-0.086062,-0.019927,-0.21831,0.01545,-0.52993,
0.47204,-0.060293,0.26663,0.010164,-0.15515,-0.0062716,0.40793,
-0.6996,0.093508,-0.43325,-0.045311,0.13168,-0.010227,0.679,
0.097253,0.12635,-0.63563,-0.15197,0.5939,-0.054994,0.67866,
0.5998,0.020075,-0.12906,-0.08856,0.29559,-0.013877,-0.30348,
-0.18904,0.043217,0.040186,0.058074,-0.30281,0.041389,-1.4726,
-1.5387,-0.040822,0.22526,0.049121,-0.17274,-0.013269,-0.15053,
-0.3597,0.018097,0.13094,0.083389,-0.38723,0.00064972,-0.69248,
0.67601,0.022076,-0.11043,-0.085043,0.15975,-0.023268,-0.11589,
0.59846,0.023101,-0.067589,0.0012175,0.0093369,-0.013858,-0.40276,
1.1065,-0.020953,0.11467,-0.076934,0.28781,-0.010584,0.80975,
-0.028146,0.048114,-0.0865,-0.036633,-0.11648,0.027661,-1.0355,
-1.7244,-0.0094546,0.085185,0.075304,-0.26076,0.021763,-0.69229,
1.5736,0.12739,-0.24292,0.016092,-0.11755,-0.011056,0.37158,
0.93642,-0.0069348,0.0064527,0.061442,-0.16241,0.0074983,0.14649,
-1.5883,0.11202,-0.26868,-0.013151,-0.04639,0.023443,-0.088941,
0.5119,0.00075987,0.37566,0.023176,-0.16564,-0.0017232,-0.2139,
1.8858,-0.021199,-0.31222,-0.045938,0.27766,-0.02186,1.3953,
-0.76373,0.034156,0.11005,0.081772,-0.10859,-0.012799,0.26261,
0.17624,-0.014744,0.022432,0.01124,-0.078759,0.0081279,-0.80352,
1.6185,-0.058419,0.057298,0.0054817,-0.0035473,-0.0054002,1.1115,
0.62614,0.045961,0.031926,-0.053558,0.1168,0.0055562,-0.53593,
-0.0085087,0.077466,-0.35323,-0.081187,-0.092241,0.0095185,-0.65236,
1.6159,0.034258,0.22668,0.034341,0.2853,-0.048691,0.059126,
-0.92941,0.11168,-0.2976,-0.017023,0.25881,-0.016326,0.42621,
1.5443,-0.079012,0.29835,0.075495,-0.007463,-0.00079772,0.35325,
-0.88537,0.0023084,-0.21142,0.018912,0.22039,-0.055764,0.68249,
-1.9263,-0.020188,-0.051977,0.018295,-0.19438,-0.022062,-0.34194,
-0.070222,-0.087398,0.11419,0.071186,-0.044435,0.0030821,-0.17917,
-1.0392,0.0079557,0.010865,-0.094338,0.30706,-0.036483,0.84522,
0.31686,0.1179,0.031799,0.006044,0.0017998,-0.0078871,-0.46415,
0.6594,0.015049,-0.071946,-0.064296,0.26949,-0.045916,0.60805,
-2.1064,0.027911,-0.23288,-0.0083241,0.033745,-0.013579,-0.48068,
0.16164,0.047638,0.016345,-0.045385,0.080101,0.0072007,-1.0591,
1.1087,0.014169,-0.064227,0.063914,-0.068869,0.00050291,-0.16885,
-1.1525,-0.063188,0.40514,0.062666,0.20869,0.023031,-0.12721,
0.8493,0.07183,-0.335,-0.16675,0.75004,-0.048856,0.92148,
-2.0164,-0.0034284,-0.30563,-0.092789,0.056905,-0.0041283,-0.18003,
-0.12633,-0.027314,-0.068017,-0.049164,0.056214,0.0044405,-0.76608,
-1.6462,-0.041676,0.047372,0.045157,-0.071953,-0.033575,-0.016411,
-0.046588,-0.043217,0.12085,0.060234,-0.19588,0.017532,-0.80443,
-1.511,0.00698,-0.29508,-0.093235,0.46318,-0.057241,0.46239,
1.5483,-0.012421,0.2188,0.035559,-0.015449,0.016428,0.10535,
-0.48404,-0.030755,0.060445,0.071846,0.12366,0.0024044,0.44312,
-2.2348,-0.0029491,-0.18414,-0.0032354,0.0044999,0.0078005,-0.59108,
-0.61915,-0.10818,0.25841,0.026047,-0.010727,0.013357,0.75786,
-0.10245,0.028566,0.0069379,-0.047159,0.17774,0.003426,-0.25605,
-2.0766,-0.012596,0.056642,0.030742,-0.62951,0.069914,-0.47093,
-2.048,7.59E-05,0.034092,0.077067,-0.28574,0.010398,-0.80825,
1.2143,0.011119,-0.054069,0.029498,-0.029782,-0.013839,0.32019,
0.10829,0.1096,-0.1562,-0.10337,0.31687,-0.00029795,-0.21861,
1.3369,0.0055893,-0.052457,-0.0088705,0.20054,-0.030679,0.58024,
1.4378,0.069754,0.26529,0.15101,-0.33461,0.014325,-0.32964,
-0.62648,0.020543,-0.015051,0.0019587,0.1301,-0.017052,0.53701,
-1.8725,-0.062698,-0.1611,-0.0083181,0.018987,-0.0066148,-0.075271,
-0.12753,-0.084227,0.12286,-0.04345,0.017135,0.018549,0.23669,
0.62805,0.047333,-0.082642,0.010496,0.21063,-0.017732,0.39042,
-2.1841,0.033698,-0.23431,-0.16206,0.58404,0.0033618,-0.4631,
-0.92004,-0.016518,-0.05215,0.087106,0.15182,-0.01159,0.012547,
0.70517,-0.041503,-0.083585,-0.12789,0.28377,-0.036518,1.4137,
1.2689,0.020736,-0.092913,-0.014107,0.32791,-0.067725,0.7106,
0.50609,0.038675,0.14578,0.030146,-0.14561,0.010628,-0.2112,
0.9955,0.052175,-0.094135,0.042187,0.13286,-0.022944,0.35784,
-0.70141,-0.055954,0.16404,-0.057199,0.24873,-0.058672,0.92267,
-1.1173,-0.080342,0.10882,0.08583,-0.38215,-0.018004,0.45907,
1.1957,-0.065235,0.23605,0.036589,-0.18505,-0.026717,0.31537,
0.11535,0.11701,-0.53761,-0.11734,0.44989,-0.051598,0.34976,
0.86952,0.11245,-0.24901,-0.025694,0.082264,0.01522,-0.27635,
1.5869,-0.015743,0.13599,0.072633,-0.17888,0.023819,0.47528,
-3.588,0.042367,0.054902,-0.009665,-0.26467,0.0099496,-0.9235,
-0.30417,-0.052447,0.17981,0.082584,-0.38587,0.027787,-1.076,
-5.0964,0.0023226,-0.44054,-0.080801,-0.54619,0.048682,-1.8286,
3.9116,-0.07544,0.43142,0.047769,0.21068,-0.058749,2.1885,
0.23983,0.079774,-0.088366,0.042792,-0.2443,0.017545,-0.39146,
0.93374,0.013583,0.13635,0.033612,0.021318,0.012364,0.17288,
0.30104,-0.072091,0.17444,-0.017596,-0.0092124,0.017648,-0.66555,
0.26801,0.054639,-0.22151,-0.18766,0.28751,-0.022145,0.49829,
0.038201,-0.067383,0.041388,-0.020922,-0.01963,-0.020339,0.40113,
0.47776,0.0017259,0.23535,0.10858,-0.29196,0.023608,0.0061458,
-1.2086,0.00033739,0.065102,0.041256,0.075077,0.011247,0.023433,
-2.2844,0.094087,-0.12449,-0.020606,0.098837,-0.031365,0.36035,
0.17497,-0.07158,0.021277,-0.01196,-0.005331,0.00672,0.31958,
-1.7053,0.07762,-0.11815,-0.054411,-0.087839,0.001753,0.042069,
0.22002,-0.23164,0.55221,0.13727,-0.33757,-0.0003114,0.25559,
-0.7215,-8.66E-07,0.0030507,-0.01134,-0.097972,0.012123,0.7271,
-1.0586,0.049593,0.0051456,0.082836,-0.36479,0.042617,-0.31402,
0.80684,-0.057456,0.13452,0.056336,0.15646,-0.0069591,0.54258,
0.58924,0.019547,-0.32064,-0.09931,0.30718,-0.053408,0.19576,
1.0242,-0.0025082,0.052239,-0.032523,0.063196,0.017469,-0.14386,
1.2537,0.030319,-0.0023317,-0.035369,0.16038,-0.0064435,0.47999,
-0.6078,0.021623,-0.091489,-0.0061462,0.30774,-0.033581,0.50758,
-0.67496,-0.096091,0.12389,0.07375,-0.16611,-0.00087238,0.56965,
-2.4272,-0.043478,-0.14042,-0.077884,0.040085,-0.0092139,-0.28159,
-0.97826,-0.11564,0.093085,-0.039222,0.17633,-0.020717,0.93556,
-0.59554,0.09473,-0.055705,-0.047163,0.010983,-0.0026044,-0.59458,
-2.1081,0.060839,-0.017536,0.093178,-0.46443,0.080875,-1.3331,
0.17404,0.0025897,-0.052753,0.024438,0.0014307,-0.0085144,-0.050123,
1.0697,0.015101,-0.1205,-0.021707,0.21566,-0.021485,0.75974,
